500,5,1,2084,57,12,45,116
500,5,2,1140,31,8,22,72
500,5,3,907,25,8,17,67
500,5,4,799,22,6,16,57
500,5,5,708,19,6,15,55
500,5,6,678,18,3,15,30
500,5,7,598,16,4,12,42
500,5,8,487,13,2,9,23
500,5,9,721,20,2,16,28
500,5,10,740,20,2,17,30
500,5,11,753,20,2,16,30
500,5,12,772,21,3,16,28
500,5,13,795,22,7,15,54
500,5,14,669,18,2,15,27
500,5,15,649,18,2,14,26
500,5,16,649,18,2,14,26
1000,5,1,8629,239,32,181,316
1000,5,2,4506,125,19,93,182
1000,5,3,3343,92,15,69,157
1000,5,4,2689,74,17,54,165
1000,5,5,2833,78,11,58,110
1000,5,6,2388,66,9,49,92
1000,5,7,2064,57,8,43,78
1000,5,8,1968,54,9,39,79
1000,5,9,2714,75,10,58,106
1000,5,10,2808,78,10,59,107
1000,5,11,2785,77,10,58,102
1000,5,12,2606,72,9,56,96
1000,5,13,2419,67,9,50,91
1000,5,14,2280,63,9,45,85
1000,5,15,2186,60,9,45,84
1000,5,16,2171,60,8,46,81
2500,5,1,55360,1537,291,1107,2057
2500,5,2,32785,910,197,566,1236
2500,5,3,21263,590,110,424,790
2500,5,4,16874,468,88,335,635
2500,5,5,18043,501,96,359,684
2500,5,6,15348,426,83,302,585
2500,5,7,15389,427,94,261,596
2500,5,8,14812,411,80,286,563
2500,5,9,16180,449,77,341,589
2500,5,10,16049,445,80,332,606
2500,5,11,15683,435,79,327,581
2500,5,12,15824,439,97,319,735
2500,5,13,15036,417,78,302,568
2500,5,14,15089,419,81,293,561
2500,5,15,14926,414,81,293,565
2500,5,16,14665,407,77,289,547
5000,5,1,222358,6176,1067,4497,8535
5000,5,2,122341,3398,636,2347,4787
5000,5,3,99615,2767,484,2017,3860
5000,5,4,78893,2191,378,1595,3057
5000,5,5,77203,2144,380,1594,2936
5000,5,6,70556,1959,330,1523,2700
5000,5,7,63951,1776,310,1308,2493
5000,5,8,58368,1621,288,1174,2289
5000,5,9,63669,1768,309,1285,2529
5000,5,10,61997,1722,297,1252,2417
5000,5,11,60601,1683,290,1247,2397
5000,5,12,58463,1623,285,1183,2272
5000,5,13,57848,1606,281,1205,2268
5000,5,14,57966,1610,281,1176,2275
5000,5,15,57424,1595,276,1161,2256
5000,5,16,57741,1603,280,1168,2247
10000,5,1,872651,24240,3410,18237,33447
10000,5,2,530710,14741,2506,9685,21681
10000,5,3,332240,9228,1277,6982,12614
10000,5,4,301429,8373,1066,6423,11208
10000,5,5,284867,7912,1048,5979,10791
10000,5,6,264552,7348,963,5630,9917
10000,5,7,238058,6612,882,5045,9042
10000,5,8,219805,6105,802,4688,8297
10000,5,9,235164,6532,806,4990,8735
10000,5,10,230083,6391,839,4886,8733
10000,5,11,225817,6272,813,4820,8482
10000,5,12,222439,6178,800,4750,8337
10000,5,13,219587,6099,803,4643,8313
10000,5,14,216836,6023,784,4573,8190
10000,5,15,213940,5942,776,4563,8132
10000,5,16,213053,5918,776,4472,8039
25000,5,1,5936087,164891,29691,119586,245011
25000,5,2,3161582,87821,15591,64421,129399
25000,5,3,2278948,63304,11525,46163,93874
25000,5,4,1852820,51467,9099,37760,75690
25000,5,5,1851742,51437,9280,37571,76843
25000,5,6,1632870,45357,8114,33225,67602
25000,5,7,1495362,41537,7583,30145,62344
25000,5,8,1367406,37983,7120,27247,57341
25000,5,9,1406467,39068,7165,28405,59288
25000,5,10,1395465,38762,7072,28461,58179
25000,5,11,1387925,38553,7075,28188,58673
25000,5,12,1375848,38218,7090,27832,58167
25000,5,13,1375367,38204,6988,28011,57793
25000,5,14,1372244,38117,7030,27809,57785
25000,5,15,1361005,37805,6986,27571,57549
25000,5,16,1350133,37503,6982,27268,57217
